A,0.0,0.0,0.0,0.2549161269346877,-0.15139116429151275,-0.07949980099424456,0.44578675087786845,-0.4356738758134558,-0.10314031303005997,0.5117199201985717,-0.7415001728912076,-0.12716384508492637,0.5056175750915775,-0.999999659537887,-0.13426386354926925,0.278166567091106,-0.7562454606765112,-0.028314224630819573,0.3336765794921675,-0.9974258827099796,-0.1339269469697113,0.33155980380093486,-0.7314212888083195,-0.17154209006717797,0.2898089348585021,-0.5702379822661217,-0.17236596550667976,0.13033867231951982,-0.7672730482735891,-0.03013694662386064,0.1858310297033119,-0.9922616886930599,-0.1473041104318581,0.19018958672529399,-0.6560533391382121,-0.1676541305744806,0.14732239307022862,-0.5081497510167237,-0.15049611726104456,-0.023178399568709776,-0.7420810635456179,-0.049286203636127006,0.0311974301712167,-0.9624430747843378,-0.18058840930384676,0.059436934690491376,-0.6324737445218974,-0.14043939073215755,0.029166494391535323,-0.4748034820194632,-0.07399050339083636,-0.19602974467927584,-0.689845143657484,-0.07274137286941926,-0.12582791687280143,-0.9011718446789243,-0.16054376261725564,-0.07171407135465441,-0.6823485595142886,-0.1170303344507599,-0.08448351919003116,-0.5391732691212751,-0.05687871400731298
A,0.0,0.0,0.0,0.25796352169119385,-0.14960632043881839,-0.0759001800473699,0.44969259435846515,-0.4372649435139779,-0.0953165871043624,0.512002370704127,-0.7447656977184473,-0.11530390862974695,0.5071709930535098,-0.9999996553696155,-0.11847932748230078,0.2769102457125513,-0.7526731757227206,-0.020466450878300332,0.3342528646190306,-0.9937233835695748,-0.12345268590842333,0.3305974919450198,-0.7311473546736282,-0.16064865772445594,0.29066180084948023,-0.5736671417001741,-0.16183727009065876,0.13027998817348385,-0.7658469991571681,-0.02282396533078963,0.1868303186616625,-0.9929393117799317,-0.1387484280167089,0.1896073337321852,-0.6602821164461901,-0.1607093067147342,0.1471826204005687,-0.515008013467045,-0.14458327428060705,-0.021799948322678585,-0.7429129506640365,-0.04221332170562373,0.03243370371551448,-0.96480095340299,-0.1728337896387238,0.059292835718339786,-0.6348341904152924,-0.13392457371670624,0.029035100687050983,-0.47756134460758226,-0.06820176388850113,-0.19436640505061628,-0.6923798627574704,-0.06551189643567717,-0.12249062420616226,-0.9010673380188395,-0.15377510121342547,-0.0707297665624475,-0.6796041349814793,-0.11111704846641793,-0.08623598274918816,-0.5373198577550865,-0.05141034180452336
A,0.0,0.0,0.0,0.25398447919675277,-0.15804362502392824,-0.07348143575329687,0.4336404517557232,-0.4432118225582266,-0.09343860150533126,0.49240559389773675,-0.744508207821861,-0.1153026921245355,0.4909879585646542,-0.9999996597428584,-0.12159410804453614,0.259087560777729,-0.7466999653389745,-0.0164090410194163,0.31391110882840356,-0.9932631539883992,-0.11543807984800344,0.31901500164562185,-0.7381077566806946,-0.15381932696128475,0.27971668998733706,-0.5755203974647232,-0.15640457208251918,0.11588570561221506,-0.7567035222494607,-0.01903950939225663,0.16933765598654663,-0.9900120233436237,-0.12955233557960916,0.17844560808574625,-0.666154346950742,-0.15342144093566368,0.1349856545054508,-0.5132357068863269,-0.1401359517543346,-0.03398532269966331,-0.7334743808838986,-0.03828457925941981,0.018573050953987015,-0.9614361253108624,-0.16185810772008577,0.048254968198331416,-0.6417773063025981,-0.12537118596108907,0.017016491414443558,-0.4796495124177804,-0.063008908241475,-0.2036997979206688,-0.6850076800263771,-0.06167765055482743,-0.13448856949809954,-0.9023223543938031,-0.14489230589520763,-0.0798858805143387,-0.691116897356627,-0.10274731556110303,-0.09364769212544762,-0.545851257191192,-0.044726048533077746
A,0.0,0.0,0.0,0.24368343902342046,-0.17911746579100604,-0.06696045041350772,0.41644151176032745,-0.4624124369667348,-0.09077021705957437,0.4727463341389432,-0.7507022494191136,-0.11863584488816668,0.4701641651017591,-0.9999996871634338,-0.1293302956857741,0.25143311604208074,-0.7580118687451284,-0.013696231776747232,0.2996990539947086,-0.9949724009552073,-0.12220826027450558,0.3057086384761793,-0.7301789655457985,-0.16371975549969497,0.26326880332300384,-0.5728641208438875,-0.16648498667236836,0.11055871485833,-0.7618713238817284,-0.02269901561257193,0.16062441418782822,-0.9731512265862742,-0.13978300610418273,0.17413903344526815,-0.6437102394526999,-0.16194094814113438,0.13036000577150808,-0.5133328924246596,-0.14681092324411107,-0.0349139162833179,-0.7322869537726447,-0.04891092358887478,0.01992790073237566,-0.9404813248377621,-0.17615788828812906,0.05034856692260972,-0.6233997122858715,-0.13298638729650902,0.01632725918789091,-0.4870991141287736,-0.06603691196246475,-0.19994879004917293,-0.6755403955152675,-0.07881206880846277,-0.1260317773131663,-0.8776090143266607,-0.15686805955601907,-0.07503039599142447,-0.6669219774838804,-0.10657446488277929,-0.09644908539019866,-0.538545960631757,-0.04347052972545629
A,0.0,0.0,0.0,0.23788289288426243,-0.1789199423319637,-0.07150046299904926,0.3925593876556736,-0.4814191464488937,-0.1001835939568926,0.45775191609683935,-0.7616979952922509,-0.13427796251507718,0.4819986963190951,-0.9999997204360738,-0.1511164857205564,0.2325862936392303,-0.7917174454838531,-0.01789446281049461,0.2791222485992318,-0.9974753958289199,-0.13354512062109244,0.28818725506525433,-0.7266307290517667,-0.18091537619480808,0.2567537565129479,-0.5851377440792986,-0.18934217794465136,0.0882027245384173,-0.780440718078445,-0.02901431427896741,0.14487247057268507,-0.9492373672205078,-0.15290011584958713,0.16213815769198292,-0.6266425462989348,-0.1737064644207271,0.12640452574392683,-0.5189202555312874,-0.15757135154056548,-0.054870608613748935,-0.7304886182394904,-0.059028757667088885,0.0009961325831121235,-0.893097014497807,-0.19543738707946898,0.03865737606034872,-0.5741056340429117,-0.15054319500561647,0.015301249678296061,-0.4619259082471196,-0.0819473888840427,-0.20972706711713757,-0.6510492942829482,-0.09311811161086679,-0.14462552034047158,-0.8220474997462016,-0.16904742418866922,-0.08986272333282394,-0.6033327439145578,-0.11234464314526763,-0.10035994116583354,-0.4917918893672856,-0.04623887687357513
A,0.0,0.0,0.0,0.274960166724681,-0.13159367441406541,-0.07834016869999552,0.4811935504331721,-0.4215786479550082,-0.09153021187083374,0.5573982204982467,-0.7402733429352597,-0.10901564473776394,0.6068924881424458,-0.9999996323248161,-0.11719850103031665,0.3309386885744484,-0.721433327876983,0.016618689510029806,0.3848225605088169,-0.9757156751710777,-0.09614615855645699,0.374875493652776,-0.7695260121842985,-0.16267909136683512,0.3401467766153894,-0.5815464133056167,-0.18061349029787327,0.17649014385518147,-0.743005504527149,0.01753453042384668,0.2194624632380006,-0.9999875789930158,-0.10152383472095315,0.21512479785031596,-0.7124769353191802,-0.14541399477491054,0.18773962800011285,-0.5094547783537672,-0.1411566621042811,0.01662176370405334,-0.7315151728976995,-0.003286881598324514,0.05913430326656416,-0.9700094087453447,-0.13537070671898688,0.06752232644211252,-0.6653756923403084,-0.11764607685217719,0.04810703872973221,-0.4594919648297687,-0.06234488376474495,-0.16059815460376237,-0.6929767264054799,-0.029509813638019765,-0.10534611993432008,-0.9125389035701917,-0.12004864830416896,-0.06890341911493567,-0.7087793018500897,-0.09081758602207894,-0.07378195037322129,-0.544948772384727,-0.03909381838872351
A,0.0,0.0,0.0,0.2885024463657349,-0.14739063300551566,-0.06620084727989045,0.4889194562219976,-0.43032257693355225,-0.07631148381380944,0.5615822792019056,-0.7401770077317681,-0.09492028269520915,0.6065559417723043,-0.9999996145445739,-0.10651866824395602,0.3217786511652446,-0.7195295496428161,0.034145187755585046,0.3818649954088825,-0.97031841250403,-0.07333653143883032,0.3833732998097523,-0.7825680579990171,-0.1426584328880779,0.35321869925923244,-0.5920146467014966,-0.164029400359572,0.17178449866686427,-0.743082073230138,0.030438602205082137,0.2262134952232183,-0.9847555162502687,-0.08421139324570144,0.22097038559149704,-0.7118809644471791,-0.13298302775543808,0.1878074472153885,-0.5098103337340603,-0.13462559192542567,0.012665621479230943,-0.7330087135262329,0.006033835565888708,0.0648676577069283,-0.977124277129615,-0.12158761856673019,0.07205651447817225,-0.6793162933459929,-0.10698864205286947,0.04777177975214936,-0.467148408997866,-0.05585640848653637,-0.16747417134550574,-0.69672830638921,-0.023044101702912503,-0.10056542052398074,-0.9089084823268946,-0.11206565727289174,-0.05915930566671331,-0.7060730160691457,-0.08427841543525837,-0.06537471449485209,-0.5386709860156238,-0.03468325519465365
A,0.0,0.0,0.0,0.27461428601112775,-0.14595651460040854,-0.06341107085422014,0.46837716163407417,-0.43443321554927083,-0.07331360735798359,0.5242947830020837,-0.7515891828652362,-0.08895480758148566,0.5702968820987445,-0.9999996257820243,-0.09565392320747244,0.3205260493332824,-0.7201184295402456,0.019090155863879927,0.3580006743678581,-0.9712113988572761,-0.08260661437583158,0.3493712658639228,-0.7668768955785122,-0.1416223276178707,0.3161687422839551,-0.5761924624045697,-0.15643378399403965,0.16816640120510115,-0.7424978351291968,0.016149545174527612,0.20264366293643338,-0.994203637879451,-0.08745102363148904,0.20398397816855052,-0.7190370768617128,-0.12343381887141364,0.17880639408285967,-0.5223506679141934,-0.11839357057867865,0.013026418683786307,-0.732867930041194,-0.005611086062232937,0.04639756904283216,-0.9838275146837684,-0.12015426779848602,0.06516309754894722,-0.6920950455063161,-0.0987014939631671,0.05077138188799518,-0.4897822791661293,-0.04744920302745665,-0.15933624653559667,-0.6915735515784263,-0.03194495629913181,-0.10560988109042264,-0.9124586840031915,-0.11412261226195797,-0.06289711944226095,-0.7132838032821467,-0.0853426103537157,-0.06417676472211715,-0.5508552851172513,-0.036770343461531
A,0.0,0.0,0.0,0.2708122696486299,-0.14776664346586169,-0.06975910641491441,0.4615045218429131,-0.4327826471798219,-0.08176356915738008,0.5202090592820472,-0.7442160721793799,-0.09937181715313248,0.5553835931211135,-0.9999996463381625,-0.10730999581261473,0.3091553214823086,-0.7227733991083956,0.017260605475643353,0.35889669046086664,-0.9701424088968807,-0.08822628080503828,0.3535413448648898,-0.7619332966096362,-0.14714045773227308,0.3214613386128709,-0.5744517221863557,-0.16101454187102165,0.16151895172549294,-0.7424840431658257,0.01501957456489088,0.20255664566715717,-0.9872099511729626,-0.09823882586236386,0.19932762839342472,-0.7022285184756424,-0.1370254051311335,0.1712407853622123,-0.5062606026627601,-0.13081205538589377,0.007044266238171912,-0.7295648120876667,-0.0069776008479011525,0.04713842438422141,-0.9621403779385623,-0.13357528618009423,0.059372559096038245,-0.6623876351862577,-0.11305294785277979,0.0405792063734198,-0.4606737634491424,-0.05768317626400214,-0.16679103176309892,-0.6887252690950368,-0.03349273317931543,-0.11067868817532195,-0.9082980221110797,-0.12036553471781568,-0.07066589839770572,-0.7093050369427529,-0.08893485489685786,-0.07538779335341841,-0.5475900422570451,-0.036476647346791354
A,0.0,0.0,0.0,0.25492885740702176,-0.1508867426960549,-0.08077713755203761,0.4379631508302018,-0.4366284433145453,-0.10592046901167355,0.5054899519042765,-0.738249075543705,-0.13423764136848435,0.5329619941176357,-0.9946146970657818,-0.14650475655643835,0.30193811075135735,-0.7500857871847411,-0.011346612438707788,0.34930609165216153,-0.9999996889690077,-0.13537130618929963,0.3309850318237349,-0.7403370182334865,-0.19200290482957227,0.2934304279121332,-0.5540951257498314,-0.20077947112084452,0.1527300647084409,-0.7594548796317849,-0.012230691635165457,0.19073405135744814,-0.9874932598614381,-0.14732752416164752,0.18745229672974456,-0.6662170456771133,-0.17893734274509862,0.1642165766832396,-0.49467065464561744,-0.16374163881836745,-0.0019671618096578276,-0.7297122866443436,-0.033723306863011324,0.03419721060532487,-0.9386099099443166,-0.17834211686320758,0.05127078840404764,-0.6121340000803783,-0.1418553878801205,0.038695301924496286,-0.43501926750568376,-0.07148165609227555,-0.17149494560673093,-0.6741303716449998,-0.060225605716254585,-0.11824420355767852,-0.8680379105019977,-0.1517388650539688,-0.07468930192377118,-0.6494413878697315,-0.11021449347927766,-0.07745085524736585,-0.5057739677267622,-0.04843702277637108
